917526:45.0,45.0,42.4149370775,45.0,42.4149370775,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,39.9223839312,45.0,45.0,45.0,45.0,39.9223839312,42.4149370775,45.0,45.0,45.0,42.4149370775,45.0,42.4149370775,45.0,42.4149370775,42.4149370775,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,42.4149370775,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917527:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5259408086,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5259408086,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5259408086,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5259408086,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917016:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917529:45.0,45.0,43.0837026945,45.0,45.0,39.4022040517,43.0837026945,35.9208990844,43.0837026945,45.0,45.0,43.0837026945,43.0837026945,45.0,41.2178331491,39.4022040517,45.0,43.0837026945,39.4022040517,41.2178331491,41.2178331491,37.6366243501,45.0,41.2178331491,45.0,43.0837026945,43.0837026945,41.2178331491,37.6366243501,41.2178331491,43.0837026945,39.4022040517,45.0,39.4022040517,39.4022040517,43.0837026945,45.0,37.6366243501,41.2178331491,41.2178331491,41.2178331491,41.2178331491,41.2178331491,43.0837026945,41.2178331491,41.2178331491,43.0837026945,35.9208990844,45.0,43.0837026945,43.0837026945,43.0837026945,41.2178331491,37.6366243501,45.0,43.0837026945,43.0837026945,39.4022040517,43.0837026945,41.2178331491,37.6366243501,41.2178331491,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0837026945,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0837026945,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0837026945,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917530:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4778052965,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917531:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917020:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917021:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5376890481,45.0,40.1591860467,40.1591860467,42.5376890481,45.0,45.0,45.0,45.0,42.5376890481,45.0,45.0,42.5376890481,40.1591860467,45.0,45.0,45.0,45.0,45.0,45.0,42.5376890481,45.0,45.0,45.0,45.0,42.5376890481,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5376890481,45.0,42.5376890481,45.0,45.0,45.0,45.0,45.0,45.0,42.5376890481,45.0,45.0,45.0,45.0,42.5376890481,42.5376890481,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.5376890481,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917022:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4778052965,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4778052965,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4778052965,42.4778052965,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4778052965,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
17439:45.0,45.0,43.0402435405,45.0,43.0402435405,37.4767780935,45.0,43.0402435405,43.0402435405,43.0402435405,43.0402435405,43.0402435405,45.0,39.278835305,43.0402435405,41.1332555307,45.0,39.278835305,45.0,41.1332555307,37.4767780935,39.278835305,45.0,39.278835305,35.7268748334,45.0,45.0,45.0,35.7268748334,45.0,41.1332555307,39.278835305,37.4767780935,43.0402435405,43.0402435405,43.0402435405,45.0,45.0,39.278835305,41.1332555307,35.7268748334,45.0,43.0402435405,39.278835305,41.1332555307,45.0,43.0402435405,35.7268748334,45.0,43.0402435405,45.0,41.1332555307,45.0,39.278835305,43.0402435405,41.1332555307,43.0402435405,43.0402435405,45.0,37.4767780935,45.0,41.1332555307,45.0,43.0402435405,45.0,45.0,45.0,43.0402435405,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,41.1332555307,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,41.1332555307,43.0402435405,45.0,45.0,45.0,45.0,45.0,43.0402435405,41.1332555307,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0402435405,43.0402435405,45.0,45.0,45.0,45.0,45.0,45.0,43.0402435405,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.0402435405,45.0,43.0402435405,45.0,45.0,45.0,43.0402435405,45.0,41.1332555307,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
